,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0,0.00363499614506758,0.004603784893728213,0.013027514509211514,0.004647038382159112,0.01461898930459546,0.011954786282409594,0.013903854414162562,0.005417426041827313,0.014697418914707229,0.004924042069486121,0.005429406011822579,0.01264760302856506,0.009494150918713062,0.008988406992640892,0.006326532670557659,0.01962480562929647,0.021540267421087392,0.01128869715979166,0.015867481960881544,0.003972933844695316,0.011157110085760154,0.007859895938059878,0.0034198876936301814,0.00398410377968692,0.01933072218161496,0.0077175582823167475,0.003905851977486498,0.019105410669468987,0.0026845952449363066,0.009365601057935982,0.011843667983363735,0.004275328919370539,0.019365284244452177,0.006766879152041457,0.0040175381190163785,0.0009964525890425499,0.011834026287770682,0.01944570230380988,0.0061216566599975345,0.001705867550930272,0.01873946579802266,0.004021073281248452,0.02746072590665673,0.007220875047410787,0.007863144855713756,0.0024439074519865254,0.013169333631604004,0.0029395349392182775,0.004459757691317066,0.013782786157516056,0.015013538872347038,0.018350767612246625,0.020467070210625875,0.0024411927452483804,0.009128875598205728,0.01589733722451405,0.004388155992390231,0.001620573621065968,0.013680221526317284,0.01058710554755751,0.006846694977307025,0.008673899298586491,0.014992033465545887,0.0020090915816580964,0.007293910289885916,0.012285153394893961,0.004996615379566614,0.006822373198696135,0.007618900027654216,0.0027847528308576042,0.003512895485539827,0.011007267789124786,0.016247629813816333,0.012810742669376745,0.004182404370762723,0.034036199164173275,0.02374532605131862,0.013355596536484526,0.008374299762493393,0.004331797181348207,0.017862603963791766,0.019664586308474945,0.006792950245831161,0.012296844803188864,0.002328371620740573,0.005450691570244542,0.0057526655911668565,0.0012630003818097817,0.0067118222095391405,0.009790241998008027,0.01426162599440079,0.003347086104235474,0.00307975410131877,0.011948076270329882,0.008720390754390095,0.003569449832290735,0.01986416734554432,0.005186971336816619,0.00551406481429867
1,0.00363499614506758,0.0,0.0035265801922761963,0.01305536858679737,0.008210755850301732,0.015093922868372361,0.012127288891665899,0.014341509852409198,0.005272455614530445,0.015035034274491075,0.006076597011526612,0.005273202073303124,0.012530449703276821,0.013019191133346264,0.00920504667332677,0.008372228110390954,0.01957756745564413,0.02173514564316064,0.01130906316618062,0.016037643087740704,0.0029811954171317565,0.011186269358333228,0.00890905366954443,0.003188836230787514,0.0033789950527369937,0.019250579303025612,0.007599402342775447,0.007132458609794618,0.019018230746525488,0.0032087189762165496,0.009473880873186447,0.011710461023567957,0.00576866390378051,0.019331279303862955,0.007404340575680577,0.007610161702357844,0.003496854074139747,0.01183578941721618,0.019409893689481483,0.007655664583854027,0.005045330764825048,0.018618906308867093,0.0038294775492234232,0.027434355979482825,0.008149254004919223,0.007748806831143355,0.003962714214061013,0.013186563632344987,0.0034279942531174473,0.007981745317705591,0.014015178369084719,0.01520736446563635,0.01827533025326625,0.020370285970855478,0.0032368744602514683,0.010537117613906948,0.01605154619612288,0.004177530483424903,0.004285520908572444,0.013570837649630246,0.010389210388638964,0.006938870448772074,0.008873978135661332,0.01543212555892042,0.00249455492445951,0.01051136623653175,0.012418068969146033,0.005970299661676797,0.007060793919148739,0.007469631926321519,0.005953312821201734,0.004362490782288814,0.010938101094931983,0.016326325157022464,0.01314880966853806,0.004141171045086507,0.033939346889683315,0.02382284433640791,0.013405926481297662,0.008299298375619324,0.007114476312263903,0.01809303521653557,0.019558943019032955,0.0072672303399359435,0.012489611161469271,0.00587373687286554,0.005445841505402596,0.008250059776753015,0.0027794843269014703,0.004573180146099221,0.009614499797252941,0.01436038840176412,0.0043021113141429555,0.005848381163451818,0.012443558411775673,0.008858174180762844,0.004164767430099252,0.019981393399739356,0.005546931565316841,0.006995275066141723
2,0.004603784893728213,0.0035265801922761963,0.0,0.0096048845747228,0.008866835080458855,0.011678639914609601,0.008666250699970178,0.01094500793555022,0.008661478943467794,0.011580972821790443,0.004144489637705583,0.002144789683784178,0.009217708169520415,0.013467613486699575,0.01233187311423509,0.009593938616320477,0.016190678280312624,0.018273045452910926,0.007864018453595755,0.019244643049112935,0.0015573571575483657,0.007717323012498248,0.006591021949857868,0.005966732791679174,0.006811236705959254,0.015900461967281024,0.004303353154596404,0.007217179992142093,0.015672761821708937,0.0022856190709970962,0.012780657340802281,0.008419853202466828,0.004464035799958276,0.01592498334799048,0.004498888225258207,0.00850093467247563,0.004478867011544675,0.008389393381893621,0.016020982875550562,0.006643724994625014,0.006148533400866122,0.015308735037941452,0.0036960045300341617,0.024066729437467776,0.005683150160605662,0.0044448874781144185,0.004331506458126634,0.00972952744251919,0.006313432867138908,0.008916122510957762,0.017067840569510176,0.01838913114784109,0.014915705502702678,0.01704141167653473,0.004425168137534688,0.008949420821861637,0.01930544451201302,0.0060521008189980486,0.004836240119305631,0.010243454216276758,0.00731758311370126,0.003469575429782779,0.0054084518612009256,0.012100514959662897,0.00468030151053614,0.01056291684529982,0.008933576486301867,0.004604783197301121,0.01007653039462274,0.004514419275329939,0.007153064563175336,0.006927137659148906,0.007562765740437599,0.012854121117171517,0.009729676982912322,0.00466166251494538,0.030665320010649318,0.02037544848769847,0.009948829634106843,0.0049348540938476335,0.007505872322710096,0.014639149100343803,0.01623139649895164,0.010116810119411861,0.0156878104960175,0.006646070798409858,0.008819714303284569,0.008357595768057774,0.004557419104307652,0.004736369102465287,0.006437387038375057,0.0108902071132777,0.006279232594833426,0.006231143183369511,0.00910544746211224,0.012147228639221791,0.003838899238612624,0.016513744640286078,0.004906568612945938,0.006376958721979025
3,0.013027514509211514,0.01305536858679737,0.0096048845747228,0.0,0.016368481428673726,0.0028119713858776245,0.005851634270399545,0.0029190888886870257,0.01820942066449122,0.005576315185418473,0.009066289948527343,0.008153914943082369,0.009648750209076124,0.015597024681068605,0.021747967989191545,0.01898376060274671,0.006652173341084422,0.008833731231841458,0.007911883468893094,0.028669522206827662,0.01081397430578516,0.0019375787475549302,0.006518487260708308,0.0154276426175194,0.016357722804702997,0.010086450000007872,0.005936278999387841,0.01499643166630876,0.009831780811206206,0.010901082664267,0.022270862565930576,0.00878315055179612,0.009870170094329294,0.0064128064087403585,0.006790122540972099,0.012688223607627926,0.013939783762546228,0.0040115330601724454,0.01052778746220477,0.007780327688422732,0.01351162000090139,0.008437830866698902,0.009276371616289745,0.015071364556743549,0.0067560566280602165,0.00671497765942425,0.01362259820442414,0.0018410359365561857,0.0158192528226152,0.010442051395912475,0.026426310822620157,0.027811676488809094,0.007042955150856077,0.011379480509232013,0.011370879252345492,0.00520036877666389,0.028783991262536727,0.015117410403873459,0.01178768076330415,0.007829435277089153,0.00566701249373753,0.006317385889055347,0.004785896912354432,0.005093052284534317,0.014169332018534611,0.011911111384522544,0.006126210780403351,0.008403973780310697,0.01950046868493946,0.005890303786313984,0.015330407830206992,0.016423714437293277,0.0030071331435981997,0.003329393935638931,0.0021576747108589577,0.009052391147674655,0.021229447713104147,0.010841849679252096,0.002758329122886863,0.004987928471118315,0.009474683070100168,0.005291227684231431,0.006787271943282041,0.019542428997535187,0.025129020532899463,0.014110922144494543,0.01837175972768131,0.008245201869119083,0.014091451131108443,0.012994962660825695,0.00516975896645869,0.0029818232433437026,0.01566105844649958,0.01074070602251952,0.0036794709651554293,0.02165479580914565,0.009521963510345451,0.0070063300320750985,0.013274956704746706,0.008003321278706744
4,0.004647038382159112,0.008210755850301732,0.008866835080458855,0.016368481428673726,0.0,0.017397540435179958,0.014991328645810521,0.016620864116195636,0.0075997536741606395,0.017507499097500812,0.0074909885623172,0.009814224918893704,0.016138154486835123,0.004958006509057257,0.005602814219549077,0.0027527361948261387,0.02288744264561564,0.0244024340508101,0.014534730879625228,0.01259754038611935,0.007935954148900021,0.014591707474468621,0.010239526832033575,0.0067352690603539565,0.007086442683623502,0.022694938176658987,0.011301380979334526,0.0026164793648770866,0.022482306158932264,0.006650540718759722,0.00700279866771064,0.015367655981124467,0.006640159946498284,0.022662828302398148,0.009710879124069293,0.004263871012690999,0.004793369632494125,0.015224477882099107,0.02271306771950769,0.008651572692168697,0.003938879356500459,0.022199584473597316,0.007831615552754804,0.03062148580963615,0.009867733973932627,0.01144269037235655,0.00483295136234808,0.016487031318387763,0.004919210051333133,0.006477760563779561,0.010135270889721798,0.011662754136686057,0.02174300921096781,0.02383247095920143,0.006323074922024121,0.011397404716330864,0.012864204844445979,0.00532435374750038,0.0048101518838658906,0.017152194123143068,0.014310955609029534,0.010299306612411551,0.011861570403245338,0.017978866967278108,0.005803758357260915,0.005321484479503108,0.015421383867360538,0.008001838696830202,0.004348375809190955,0.011348279177952291,0.003943000451645673,0.004181458084807424,0.014506989389786088,0.019432805861651106,0.015869590262999105,0.008004781342764238,0.03736642478652866,0.02677949231764416,0.016573602010643652,0.011915764732085816,0.007011571836692498,0.02069761545594344,0.02310198829989501,0.0035723772316495995,0.00902710242681384,0.002532680605738482,0.005889424017247791,0.008196613440158828,0.00548441558511807,0.009662957315419942,0.013449125464420444,0.017409437940827534,0.004014545557675621,0.005757332626862141,0.01465247549335549,0.006300773965520746,0.007094669777645999,0.022862295535935835,0.006628818174402562,0.008418615361370806
5,0.01461898930459546,0.015093922868372361,0.011678639914609601,0.0028119713858776245,0.017397540435179958,0.0,0.004794130677007779,0.0009129366935471375,0.019958422311057145,0.003566370413743698,0.010005033919436532,0.010760943931362899,0.009941461078588038,0.016303538208597434,0.022889715156000617,0.020069101044431603,0.005926403592322784,0.007089973675212796,0.00759149231583736,0.029806491011305856,0.012350541042438878,0.004330094782602814,0.0072672418352011416,0.01678357257490939,0.01824520934427613,0.009628514491598239,0.008683335197799954,0.01570823741581176,0.009425467026884715,0.012397617072881477,0.02369390150885383,0.00942664873868536,0.010840754593011788,0.005812897043980037,0.007948186310644772,0.014043755747025956,0.015524219246554465,0.005265074899963381,0.009809437043447956,0.008909968545897283,0.01519156954656451,0.008341691533338606,0.011400388447192735,0.014181000041904378,0.007627886564666464,0.0092004217091399,0.014771177872678242,0.003283434247148787,0.017279789793304197,0.012003841983620025,0.02736964460497814,0.028927746561433692,0.006805181250616311,0.010906665904888485,0.013382673144539434,0.006098833275633251,0.030013826575250972,0.015964647771380854,0.013243074232976954,0.008147304393378666,0.008032840378037174,0.008574674830510949,0.006380109913803985,0.005929418567332651,0.015613362807456106,0.012591539752741052,0.0053710560879165125,0.009781910447283333,0.020666124666876014,0.008371766103253447,0.017066277148558996,0.017868298692187912,0.005581911576344077,0.0027280789828403973,0.0031599587726967144,0.01099410775635155,0.020430823826525654,0.009511747933078131,0.003241193760866086,0.007676076169832089,0.010808295743575764,0.003391668836064115,0.0065722953689950105,0.020701181919440714,0.02628627543534679,0.015424832877790704,0.019993120617293976,0.00949586364007535,0.015631510763314524,0.01368476995587083,0.007725230719424197,0.002573035003663711,0.01683548580777296,0.012098240807632929,0.0028523607711551774,0.023031046275141194,0.011250869195873741,0.005595401130006341,0.013560389900394447,0.009305639057099689
6,0.011954786282409594,0.012127288891665899,0.008666250699970178,0.005851634270399545,0.014991328645810521,0.004794130677007779,0.0,0.004513972647133047,0.017203812374559438,0.0031663962210698705,0.007568693727343214,0.007359325587470806,0.005212431614658642,0.014406336503672701,0.020448317883536897,0.01764967454718263,0.008040720978544436,0.009678191793799298,0.00287810761690397,0.02737044827473364,0.009654740387245363,0.006452023744854983,0.006265830346411663,0.014236578285682687,0.015416902347877712,0.007938047510976631,0.005099515030448475,0.01340678953217852,0.007747899148467861,0.009753397495436637,0.02112455362977401,0.004733185590459756,0.008399977614048157,0.007896823453308293,0.005366027936125801,0.011518679485657563,0.012861878492040334,0.0026052385555212195,0.007846869386223912,0.00767518107928101,0.012479729223228861,0.007669780477182416,0.00837021669419846,0.015793324788033216,0.0056297063971670605,0.005323520998434579,0.012297455025097324,0.004309883630997423,0.014693055522850112,0.010649911858553518,0.02500982799290695,0.026497676504682346,0.007090106167616199,0.009070250093847428,0.010460656510071541,0.009399113033734653,0.027547217364991237,0.013601850448617168,0.010644017442747292,0.00341418268104751,0.0039416910845551075,0.005328715956567546,0.0033638144858494125,0.01002955261892796,0.013022222709148748,0.011322257464797173,0.0006736288399406165,0.007168686972192104,0.018215510580216473,0.005272305553300425,0.014324668872076719,0.015274480529474471,0.00390999210913724,0.004760650722389717,0.007129531680942595,0.00810685728084872,0.022660500112797743,0.011902219990133191,0.0033165030482111622,0.004190200134966078,0.009065776366863856,0.006073663086825292,0.008593731421858963,0.01825969279998301,0.02384293606794656,0.012896128521361577,0.017324060318906827,0.009788471547766001,0.01299182247140918,0.011314961185905721,0.0038359765366083338,0.003103299715121596,0.014367301752891712,0.009542698835748093,0.0042332652910476555,0.02049237740018839,0.008466252083526919,0.007975960739063264,0.011348170608612772,0.007753978907071646
7,0.013903854414162562,0.014341509852409198,0.01094500793555022,0.0029190888886870257,0.016620864116195636,0.0009129366935471375,0.004513972647133047,0.0,0.019181573856599105,0.0034132088146994637,0.00927394717550973,0.010096472440157156,0.009677256828682184,0.01552789805901234,0.02210952529550595,0.019294781212533453,0.006648781252088952,0.007858356846953348,0.007342968736984434,0.029036819632114744,0.011618850134954738,0.0036146526380953755,0.0064380986968118345,0.016057158260765442,0.01752996066634971,0.009430081352311569,0.00802975406335388,0.014951963018051765,0.009222859923087896,0.011679898890419678,0.02290326750002414,0.009121418092004032,0.010083674614771313,0.006546392547255408,0.007198447298329406,0.01332337827491094,0.014774510494046662,0.004813483583690647,0.009629923473650328,0.008125233833990213,0.014419303279152758,0.008106030115575725,0.010650408672950524,0.014244612983781883,0.00689640109990838,0.008649210270386816,0.0140074281020355,0.0027577693716730896,0.016529072959976736,0.011189733347402179,0.026609840213278786,0.02815999997147912,0.006570118367411195,0.0107018321986446,0.012695333014558574,0.005286684886302597,0.02927190947719578,0.015188133645685706,0.012511505808048416,0.007872026680177929,0.007513697563883038,0.007946177838239775,0.005696208976084184,0.00612984503802777,0.014883026318929904,0.011811752089258583,0.005129846549187718,0.009003831954463845,0.019916673300080553,0.007691197904773161,0.01632392512782795,0.0171011369275198,0.004983297188133024,0.0033905357867876555,0.0033542899477830863,0.01028769619121069,0.021185595776780884,0.010281203501538516,0.002783774227123557,0.007015840619353863,0.010066279255136088,0.004155224270044285,0.007269042499434616,0.01994011088591102,0.025523179572990752,0.014658224625376864,0.01924712107922532,0.00874456103998751,0.0149193790152735,0.01294005098580676,0.007170626621043813,0.002243885617385308,0.016084984105807443,0.011331964989049188,0.0020574519778817223,0.022272075026516756,0.010486843210962804,0.006347221041239114,0.012814842114855507,0.008553361302146996
8,0.005417426041827313,0.005272455614530445,0.008661478943467794,0.01820942066449122,0.0075997536741606395,0.019958422311057145,0.017203812374559438,0.019181573856599105,0.0,0.01998525579814732,0.010275031855381606,0.010502453791162797,0.01774299639057178,0.012513373737334434,0.007277885428264051,0.007279630416410108,0.024768628383773295,0.02679722047988677,0.016486323941266,0.012067407230743394,0.0077037543278959475,0.016334898159946935,0.013160788951725231,0.0035907734230274644,0.0023229735203681417,0.024447980390328108,0.012807331621597638,0.007956023345976932,0.024215996608942848,0.007663670692550858,0.005751543692785998,0.016926443470697057,0.00959153947544791,0.02451733349882402,0.01208222799192801,0.007154975655131953,0.0045689119822416345,0.01700470838971498,0.02460020653984522,0.011416248601477497,0.004858287934639244,0.02381695886803185,0.009045577119070782,0.03258159086594323,0.012574626042892985,0.01297007710179002,0.006047713385104862,0.018345382753974522,0.0033077847785186842,0.008392155786261466,0.00909362819319685,0.010107272765104027,0.023469773604242673,0.025564885092487416,0.007123249646298765,0.014419198626424594,0.010886818080619708,0.00594263384150025,0.0069158719977437015,0.01878373850948924,0.015573302782817922,0.01207689227065237,0.013935005119310504,0.020297885910690754,0.004589524140242436,0.011331447937181377,0.01752764029145685,0.010299371790154555,0.0033415504563666884,0.012677481129769925,0.004434557919906837,0.0035202068043612422,0.016142845268994708,0.02145938909609028,0.018087662350413123,0.009270753494478153,0.039071948542446666,0.028947937280778473,0.01855069974528952,0.013511677778121222,0.009520696765399767,0.023117008115908718,0.02475571944458845,0.006087559695951833,0.00972876215814807,0.005900481206783837,0.0024167035352520793,0.010941681151267965,0.004494212297954542,0.006873126484395981,0.014837958796499523,0.019492526223173583,0.004770104047326575,0.008245755766696582,0.01723515301099812,0.0064715552687036665,0.008827554110400683,0.025081987723342657,0.008530464828467874,0.01084668560054445
9,0.014697418914707229,0.015035034274491075,0.011580972821790443,0.005576315185418473,0.017507499097500812,0.003566370413743698,0.0031663962210698705,0.0034132088146994637,0.01998525579814732,0.0,0.010130621034650318,0.01042188275232566,0.007375063037427599,0.016384261837327635,0.022990223749361962,0.020177007359999475,0.006065548058415325,0.006947672222267704,0.0052894224815102,0.0298891234205476,0.012393531980847113,0.006089204109780549,0.007358667178414333,0.016897851054751504,0.018235062267193014,0.006372747125664435,0.0082022576190097,0.01581240564187519,0.006196889232552333,0.012475278869756091,0.023776163062020707,0.007200043565697231,0.010960100782528008,0.006144251730259199,0.008034765000548153,0.014162433261763975,0.015589801223346302,0.004174639592465397,0.006447854560840027,0.009007383833757925,0.015238463791885856,0.005970140441255233,0.011310598226422944,0.01339716368926569,0.007748381215073614,0.008433617020405043,0.014887298820239798,0.004051734298894403,0.01737264500251516,0.012059740417410302,0.027462955559373628,0.029018214797766662,0.00536082075452662,0.007602145745876327,0.013333529508164334,0.008579597378346028,0.030112254682542777,0.01607348788783818,0.013340862671042583,0.005665078213624676,0.007009277416233899,0.008296995922456748,0.006218066641643198,0.009350808554139759,0.015711801657770405,0.012683090705162228,0.003315553099628926,0.009847362547358622,0.020783771570711367,0.008109106058560786,0.017099573159572508,0.017957905928519622,0.004915650419634975,0.004043205646202334,0.006519185490070305,0.010956343060920576,0.02039397087533349,0.009403816192346055,0.003063968465893933,0.0072650227279150185,0.010909566126086399,0.0032517792866467166,0.007006530701001198,0.02081128166166191,0.026379997928021,0.015529546968837016,0.02006228234625785,0.009607489523374426,0.015718193109985446,0.01380832527403205,0.006937842974320763,0.0028124267359407374,0.016953482907293017,0.012189369968681474,0.0032809166579360455,0.023127052947788242,0.011252087364128638,0.005518224605515292,0.013642599948710246,0.009400085391971996
